,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,t_high,t_low,T_i,T_w,phi_h_cool,p_hvac,p_load,p_ch,p_dis,p_im,p_ex,soc,cost,payment
2020-11-03 11:40:00,23.031378323039966,1137.92,18.615000000000002,7337.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,386.75,3.3599677737705083,-9.885735404984345,23.5,22.5,23.183662263667507,21.842086299928773,0.0,-0.0,386.75,-3000.0,0.0,0.0,-3951.0,9.639560423778729,0.0,-0.14487
2020-11-03 12:00:00,23.298666312245366,1168.6399999999999,18.695,7407.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.75,3.341196520128597,-9.815660131014381,23.5,22.5,23.293768792076406,21.91654433559821,0.0,-0.0,387.75,-3000.0,0.0,0.0,-4019.25,10.604560423778729,0.0,-0.1473725
2020-11-03 12:20:00,23.29645472692895,1184.1599999999999,18.744999999999997,7437.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,398.0,3.341351836605962,-9.816239945496193,23.5,22.5,23.40507176237506,21.99430894890773,0.0,-0.0,398.0,-3000.0,0.0,0.0,-4039.0,11.569560423778729,0.0,-0.14809666666666665
2020-11-03 12:40:00,23.187812817710576,1190.72,18.81,7452.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,401.5,3.3489816026876404,-9.8447227500387,23.5,22.5,23.515994599213798,22.07243373982514,-9.8447227500387,4899.361416884697,5300.861416884697,-2151.888583115303,0.0,0.0,0.0,12.534560423778728,0.0,0.0
2020-11-03 13:00:00,23.152505858313674,1185.12,18.9,7359.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,387.25,3.3514611600075717,-9.8539792260223,23.5,22.5,21.88653296685661,22.149623270238937,0.0,-0.0,387.25,-1719.7462459575518,0.0,0.0,-5252.003754042448,13.226751251347483,0.0,-0.19257347098155642
2020-11-03 13:20:00,23.098939299996243,1174.72,18.970000000000002,7241.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,378.75,3.35522306287455,-9.868022847140036,23.5,22.5,22.103695027901374,22.211820983057592,0.0,-0.0,378.75,-60.19111860851645,0.0,0.0,-6802.308881391484,13.779936293797162,0.0,-0.2494179923176877
2020-11-03 13:40:00,22.910666508428175,1148.32,18.894999999999996,7089.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,377.75,3.3684451920652445,-9.917382593866568,23.5,22.5,22.30986127147675,22.273842763973434,0.0,-0.0,377.75,-2.106689151297303,0.0,0.0,-6709.143310848703,13.799297770282902,0.0,-0.24600192139778573
2020-11-03 14:00:00,22.72348733963452,1103.7866666666666,18.986666666666668,6824.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38000000000000006,300.0,500.0,0.0,367.3333333333333,3.3815905176908103,-9.966455623948013,23.5,22.5,22.503917347319707,22.333753122701463,0.0,-0.0,367.3333333333333,-0.07373412029743065,0.0,0.0,-6456.592932546369,13.799975421959902,0.0,-0.23674174086003352
2020-11-03 14:20:00,22.621747814344644,1056.0,19.13,6589.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,357.0,3.3887355392097396,-9.993128820635437,23.5,22.5,22.68445678870073,22.39063701832585,0.0,-0.0,357.0,-0.002580694212994672,0.0,0.0,-6232.247419305787,13.799999139768596,0.0,-0.2285157387078788
2020-11-03 14:40:00,22.581536062785275,999.04,19.285,6315.25,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,351.75,3.3915595530763945,-10.003671192987117,23.5,22.5,22.851778649323975,22.444971373055825,0.0,-0.0,351.75,-9.032429737487746e-05,0.0,0.0,-5963.499909675703,13.799999969891902,0.0,-0.21866166335477574
2020-11-03 15:00:00,22.387159969580072,935.1999999999999,19.44,5956.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,355.25,3.405210308422063,-10.05463105102286,23.5,22.5,23.00552711691313,22.49675345964637,0.0,-0.0,355.25,-3.161348516300677e-06,0.0,0.0,-5601.249996838652,13.799999998946218,0.0,-0.20537916655075056
2020-11-03 15:20:00,22.235732406574062,863.36,19.59,5564.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,361.0,3.4158448498468843,-10.094331031541234,23.5,22.5,23.1456268223658,22.544340431887566,0.0,-0.0,361.0,-1.106474911694022e-07,0.0,0.0,-5203.749999889353,13.799999999963118,0.0,-0.1908041666626096
2020-11-03 15:40:00,22.131663454620284,787.68,19.745,5124.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,372.25,3.4231534636726675,-10.121614937344889,23.5,22.5,23.271776982980477,22.587657963097037,0.0,-0.0,372.25,-3.874234266731946e-09,0.0,0.0,-4752.249999996126,13.79999999999871,0.0,-0.1742491666665246
2020-11-03 16:00:00,22.03556820222981,704.3199999999999,19.885,4627.0,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,1625.0,0.0,365.5,3.4299020959691187,-10.14680836694303,23.5,22.5,23.384159275615364,22.626863499679093,0.0,-0.0,365.5,-1.3322676295501878e-10,0.0,0.0,-4261.499999999867,13.799999999999956,0.0,-0.15625499999999512
2020-11-03 16:20:00,21.85429372496032,621.1199999999999,20.025,4115.5,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,2000.0,0.0,371.25,3.442632743544216,-10.194333355612311,23.5,22.5,23.482521747519115,22.661612456923002,0.0,-0.0,371.25,-5.329070518200751e-12,0.0,0.0,-3744.2499999999945,13.799999999999999,0.0,-0.13728916666666646
2020-11-03 16:40:00,21.621596558601784,535.6,20.150000000000002,3542.75,0.25,0.21,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,0.38,300.0,2000.0,0.0,363.75,3.4589747331130525,-10.255339904141053,23.5,22.5,23.56748876300662,22.69118154852763,-10.255339904141053,4941.4160242175385,5305.1660242175385,0.0,1762.4160242175385,0.0,0.0,13.8,0.0,0.0
2020-11-03 17:00:00,21.405856510655333,445.59999999999997,20.28,2912.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.12,450.0,2000.0,0.0,587.0,3.474125848480263,-10.311900780711243,23.5,22.5,21.827742735051213,22.715019892005387,0.0,-0.0,587.0,-1794.7210022581874,0.0,0.0,-531.0289977418126,13.201759665913938,0.0,-0.01947106325053313
2020-11-03 17:20:00,21.201356261765696,358.12,20.415,2269.75,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.12,450.0,2000.0,0.0,577.0,3.4884876088165697,-10.36551490310585,23.5,22.5,22.131986558462955,22.718373789744096,0.0,-0.0,577.0,-62.81523507903941,0.0,0.0,-1629.9347649209606,13.779061588306988,0.0,-0.05976427471376854
2020-11-03 17:40:00,20.84691567386012,274.4,20.545,1623.0,0.25,0.28,0.11,0.02,0.01,0.0,1.0,0.0,23.0,50.0,1.12,450.0,2000.0,0.0,572.25,3.513379464961481,-10.458439098380753,23.5,22.5,22.40730873354466,22.7183317378688,0.0,-0.0,572.25,-2.198533227764088,0.0,0.0,-1048.551466772236,13.799267155590746,0.0,-0.03844688711498198
2020-11-03 18:00:00,20.350257091822712,147.73,20.68,954.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,2.12,2450.0,3000.0,0.0,7510.5,3.5482590876657083,-10.588648788345761,25.5,24.5,22.655750816846076,22.713679141544723,0.0,-0.0,7510.5,0.0,3000.0,3556.5,0.0,13.799974350445677,0.33194,0.0
2020-11-03 18:20:00,19.90349591849934,44.75,20.775,316.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,2.12,4200.0,3000.0,0.0,7504.75,3.5796344866379615,-10.705776803386197,25.5,24.5,23.050539133511965,22.701084703821273,0.0,-0.0,7504.75,0.0,3000.0,4188.0,0.0,12.781644411545473,0.39088,0.0
2020-11-03 18:40:00,19.479959168492535,37.75,20.849999999999998,81.25,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,2.12,5950.0,3000.0,0.0,7507.75,3.609378867538439,-10.81681603818798,25.5,24.5,23.407909462952674,22.683389212501577,0.0,-0.0,7507.75,0.0,3000.0,4426.5,0.0,11.76331447264527,0.41314,0.0
2020-11-03 19:00:00,19.046216583266407,29.75,20.895,10.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,1.47,550.0,1500.0,0.0,760.75,3.6398399896666054,-10.93053095138898,25.5,24.5,23.740710952105918,22.665112587665156,0.0,-0.0,760.75,0.0,750.25,0.0,0.0,10.744984533745066,0.0,0.0
