,t_ext,ghi,t_bed,pv,fixed,tou,fit,ch_cost,dis_cost,mode_0,mode_1,mode_2,set_point,sp_soft,heat_gains,load_sim,load1,heat_gains0,load,cop,cool_cap,p_im,p_ex,p_ch,p_dis,soc,phi_h_heat,phi_h_cool,p_hvac,T_i,T_w,cost,payment,p_load
2020-11-23 15:20:00,26.47592644803862,150.64,28.426666666666666,986.0,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38000000000000006,300.0,500.0,0.0,362.6666666666667,3.1180620797348872,-8.98267330227041,0.0,0.0,-623.3333333333333,0.0,53.00080280849321,0.0,0.0,0.0,23.12460198411278,24.379238098135485,0.0,0.0,362.6666666666667
2020-11-23 15:40:00,25.753874133138915,62.5,28.44,183.5,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,500.0,0.0,372.25,3.1687707823069875,-9.171974789170974,0.0,0.0,0.0,188.75,52.53558048768083,0.0,0.0,0.0,23.2694461509498,24.384264966051532,0.0,0.0,372.25
2020-11-23 16:00:00,24.782088023871147,187.24,28.445,1316.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,1625.0,0.0,365.5,3.2370179324949926,-9.426749341703577,0.0,0.0,0.0,49.25,52.41419135231654,0.0,-1.9422107594969955,1000.0,23.09632194298392,24.385913251615126,0.0,0.0,1365.5
2020-11-23 16:20:00,24.316217508409558,148.74,28.445,1014.75,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,2000.0,0.0,371.25,3.269735353266552,-9.548887280271448,0.0,0.0,0.0,367.1812492019486,51.50917989317736,0.0,-1.982796126839528,1010.6812492019486,22.92239020437304,24.380641596706532,0.0,0.0,1381.9312492019485
2020-11-23 16:40:00,23.82571928153876,73.49,28.445,435.25,0.25,0.21,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,0.38,300.0,2000.0,0.0,363.75,3.304182343027935,-9.677481901121919,0.0,0.0,-71.5,0.0,51.67497699462664,0.0,0.0,0.0,23.079561022527376,24.36928643072612,0.0,0.0,363.75
2020-11-23 17:00:00,23.403292571245135,62.75,28.46,327.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.12,450.0,2000.0,0.0,587.0,3.3338487674251276,-9.788230115226327,0.0,0.0,0.0,259.5,51.03537332707266,0.0,0.0,0.0,23.348379861153877,24.35638724471829,0.0,0.0,587.0
2020-11-23 17:20:00,23.2337198928021,74.5,28.42,423.75,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.12,450.0,2000.0,0.0,577.0,3.3457576143854983,-9.83268722658042,0.0,0.0,0.0,153.25,50.65764977388327,0.0,0.0,0.0,23.601729391959072,24.344909362131652,0.0,0.0,577.0
2020-11-23 17:40:00,23.179605536839777,63.489999999999995,28.375,331.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,23.0,50.0,1.12,450.0,2000.0,0.0,572.25,3.3495579882985096,-9.846874464589284,0.0,0.0,0.0,241.25,50.063027867149565,0.0,0.0,0.0,23.83819049364508,24.3345530759167,0.0,0.0,572.25
2020-11-23 18:00:00,22.81165814494832,50.25,28.36,189.5,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,2.12,2450.0,3000.0,0.0,7510.5,3.3753984079919155,-9.9433397579606,4321.0,0.0,0.0,3000.0,42.66876581450242,0.0,0.0,0.0,24.22463062427809,24.32389115030275,0.40329333333333334,0.0,7510.5
2020-11-23 18:20:00,22.433582882246164,54.5,28.324999999999996,218.0,0.25,0.28,0.11,0.02,0.01,1.0,0.0,0.0,25.0,10.0,2.12,4200.0,3000.0,0.0,7504.75,3.40195009358397,-10.042460289690743,4286.75,0.0,0.0,3000.0,35.27450376185528,0.0,0.0,0.0,24.58785824332809,24.313479176645586,0.4000966666666666,0.0,7504.75
