date_,time_,t_av,t_w,t_ext,ghi,heating
2020-09-07,17:10:00,19.61,0,17.3,0.04,0
2020-09-07,17:15:00,19.62,0,17.2,0.033,0
2020-09-07,17:20:00,19.62,0,17.2,0.03,0
2020-09-07,17:25:00,19.625,0,17.1,0.028,0
2020-09-07,17:30:00,19.625,0,17,0.027,0
2020-09-07,17:35:00,19.62,0,17,0.024,0
2020-09-07,17:40:00,19.605,0,17,0.021,0
2020-09-07,17:45:00,19.6,0,16.9,0.02,0
2020-09-07,17:50:00,19.605,0,17,0.017,0
2020-09-07,17:55:00,19.6,0,16.9,0,0
2020-09-07,18:00:00,19.6,0,16.9,0,0
2020-09-07,18:05:00,19.585,0,16.9,0,0
2020-09-07,18:10:00,19.595,0,16.8,0,0
2020-09-07,18:15:00,19.585,0,16.8,0,0
2020-09-07,18:20:00,19.58,0,16.7,0,0
2020-09-07,18:25:00,19.58,0,16.6,0,0
2020-09-07,18:30:00,19.585,0,16.6,0,0
2020-09-07,18:35:00,19.575,0,16.5,0,0
2020-09-07,18:40:00,19.57,0,16.6,0,0
2020-09-07,18:45:00,19.56,0,16.3,0,0
2020-09-07,18:50:00,19.57,0,16,0,0
2020-09-07,18:55:00,19.57,0,15.6,0,0
2020-09-07,19:00:00,19.575,0,15.5,0,0
2020-09-07,19:05:00,19.565,0,15.4,0,0
2020-09-07,19:10:00,19.56,0,15.2,0,0
2020-09-07,19:15:00,19.555,0,15,0,0
2020-09-07,19:20:00,19.555,0,15.3,0,0
2020-09-07,19:25:00,19.555,0,15.1,0,0
2020-09-07,19:30:00,19.55,0,15.1,0,0
2020-09-07,19:35:00,19.535,0,15.1,0,0
2020-09-07,19:40:00,19.54,0,15,0,0
2020-09-07,19:45:00,19.53,0,15.1,0,0
2020-09-07,19:50:00,19.525,0,15.2,0,0
2020-09-07,19:55:00,19.52,0,15,0,0
2020-09-07,20:00:00,19.51,0,15.3,0,0
2020-09-07,20:05:00,19.505,0,15.2,0,0
2020-09-07,20:10:00,19.5,0,15.6,0,0
2020-09-07,20:15:00,19.495,0,15.5,0,0
2020-09-07,20:20:00,19.475,0,15.5,0,0
2020-09-07,20:25:00,19.475,0,15.5,0,0
2020-09-07,20:30:00,19.47,0,15.5,0,0
2020-09-07,20:35:00,19.455,0,15.5,0,0
2020-09-07,20:40:00,19.45,0,15.2,0,0
2020-09-07,20:45:00,19.45,0,15.1,0,0
2020-09-07,20:50:00,19.445,0,15,0,0
2020-09-07,20:55:00,19.44,0,15.2,0,0
2020-09-07,21:00:00,19.425,0,15.2,0,0
2020-09-07,21:05:00,19.405,0,15.4,0,0
2020-09-07,21:10:00,19.42,0,15.4,0,0
2020-09-07,21:15:00,19.4,0,15.4,0,0
2020-09-07,21:20:00,19.395,0,15.5,0,0
2020-09-07,21:25:00,19.38,0,15.6,0,0
2020-09-07,21:30:00,19.38,0,15.4,0,0
2020-09-07,21:35:00,19.355,0,15.6,0,0
2020-09-07,21:40:00,19.355,0,15.6,0,0
2020-09-07,21:45:00,19.355,0,15.6,0,0
2020-09-07,21:50:00,19.335,0,15.7,0,0
2020-09-07,21:55:00,19.325,0,15.6,0,0
2020-09-07,22:00:00,19.32,0,15.5,0,0
2020-09-07,22:05:00,19.31,0,15.6,0,0
2020-09-07,22:10:00,19.3,0,15.7,0,0
2020-09-07,22:15:00,19.28,0,15.8,0,0
2020-09-07,22:20:00,19.275,0,15.7,0,0
2020-09-07,22:25:00,19.265,0,15.8,0,0
2020-09-07,22:30:00,19.265,0,15.6,0,0
2020-09-07,22:35:00,19.245,0,15.4,0,0
2020-09-07,22:40:00,19.24,0,15.4,0,0
2020-09-07,22:45:00,19.235,0,15.7,0,0
2020-09-07,22:50:00,19.215,0,15.2,0,0
2020-09-07,22:55:00,19.22,0,15.6,0,0
2020-09-07,23:00:00,19.205,0,15.5,0,0
2020-09-07,23:05:00,19.195,0,15.2,0,0
2020-09-07,23:10:00,19.195,0,15.2,0,0
2020-09-07,23:15:00,19.18,0,15.7,0,0
2020-09-07,23:20:00,19.165,0,15.6,0,0
2020-09-07,23:25:00,19.155,0,15.9,0,0
2020-09-07,23:30:00,19.145,0,15.6,0,0
2020-09-07,23:35:00,19.13,0,15.7,0,0
2020-09-07,23:40:00,19.125,0,15.8,0,0
2020-09-07,23:45:00,19.115,0,15.9,0,0
2020-09-07,23:50:00,19.105,0,15.7,0,0
2020-09-07,23:55:00,19.1,0,15.7,0,0
2020-09-08,00:00:00,19.1,0,15.7,0,0
2020-09-08,00:05:00,19.085,0,15.6,0,0
2020-09-08,00:10:00,19.08,0,15.6,0,0
2020-09-08,00:15:00,19.065,0,15.4,0,0
2020-09-08,00:20:00,19.065,0,15.7,0,0
2020-09-08,00:25:00,19.045,0,15.7,0,0
2020-09-08,00:30:00,19.045,0,15.6,0,0
2020-09-08,00:35:00,19.03,0,15.9,0,0
2020-09-08,00:40:00,19.02,0,15.8,0,0
2020-09-08,00:45:00,19.01,0,15.5,0,0
2020-09-08,00:50:00,19,0,15.3,0,0
2020-09-08,00:55:00,18.985,0,15.5,0,0
2020-09-08,01:00:00,18.975,0,14.9,0,0
2020-09-08,01:05:00,18.955,0,15.1,0,0
2020-09-08,01:10:00,18.965,0,15.1,0,0
2020-09-08,01:15:00,18.955,0,14.5,0,0
2020-09-08,01:20:00,18.945,0,14.9,0,0
2020-09-08,01:25:00,18.93,0,14.7,0,0
2020-09-08,01:30:00,18.92,0,14.5,0,0
2020-09-08,01:35:00,18.905,0,14.5,0,0
2020-09-08,01:40:00,18.905,0,14.5,0,0
2020-09-08,01:45:00,18.905,0,14.2,0,0
2020-09-08,01:50:00,18.885,0,14.5,0,0
2020-09-08,01:55:00,18.865,0,14.4,0,0
2020-09-08,02:00:00,18.865,0,14.1,0,0
2020-09-08,02:05:00,18.865,0,14.1,0,0
2020-09-08,02:10:00,18.855,0,13.5,0,0
2020-09-08,02:15:00,18.84,0,13.6,0,0
2020-09-08,02:20:00,18.825,0,13.5,0,0
2020-09-08,02:25:00,18.825,0,13.7,0,0
2020-09-08,02:30:00,18.815,0,13.7,0,0
2020-09-08,02:35:00,18.805,0,13.4,0,0
2020-09-08,02:40:00,18.795,0,13.4,0,0
2020-09-08,02:45:00,18.78,0,13.4,0,0
2020-09-08,02:50:00,18.76,0,13.1,0,0
2020-09-08,02:55:00,18.76,0,13.1,0,0
2020-09-08,03:00:00,18.75,0,13.2,0,0
2020-09-08,03:05:00,18.73,0,13,0,0
2020-09-08,03:10:00,18.71,0,12.9,0,0
2020-09-08,03:15:00,18.705,0,12.7,0,0
2020-09-08,03:20:00,18.69,0,12.5,0,0
2020-09-08,03:25:00,18.675,0,13,0,0
2020-09-08,03:30:00,18.655,0,13.3,0,0
2020-09-08,03:35:00,18.645,0,13.1,0,0
2020-09-08,03:40:00,18.655,0,14.4,0,0
2020-09-08,03:45:00,18.63,0,14.5,0,0
2020-09-08,03:50:00,18.6,0,14.1,0,0
2020-09-08,03:55:00,18.575,0,14.3,0,0
2020-09-08,04:00:00,18.56,0,14.4,0,0
2020-09-08,04:05:00,18.545,0,14.1,0,0
2020-09-08,04:10:00,18.535,0,13.5,0,0
2020-09-08,04:15:00,18.52,0,13.4,0,0
2020-09-08,04:20:00,18.515,0,12.8,0,0
2020-09-08,04:25:00,18.51,0,12.6,0,0
2020-09-08,04:30:00,18.5,0,12.2,0,0
2020-09-08,04:35:00,18.49,0,12.1,0,0
2020-09-08,04:40:00,18.475,0,11.7,0,0
2020-09-08,04:45:00,18.465,0,11.9,0,0
2020-09-08,04:50:00,18.46,0,11.6,0,0
2020-09-08,04:55:00,18.445,0,11.5,0,0
2020-09-08,05:00:00,18.425,0,11.3,0,0
2020-09-08,05:05:00,18.415,0,11.3,0,0
2020-09-08,05:10:00,18.4,0,11.6,0,0
2020-09-08,05:15:00,18.395,0,11.6,0,0
2020-09-08,05:20:00,18.38,0,11.4,0,0
2020-09-08,05:25:00,18.36,0,11.2,0,0
2020-09-08,05:30:00,18.345,0,11.2,0,0
2020-09-08,05:35:00,18.335,0,11.1,0,0
2020-09-08,05:40:00,18.32,0,11.2,0,0
2020-09-08,05:45:00,18.305,0,10.9,0,0
2020-09-08,05:50:00,18.285,0,10.8,0,0
2020-09-08,05:55:00,18.275,0,10.8,0,0
2020-09-08,06:00:00,18.26,0,10.6,0.018,0
2020-09-08,06:05:00,18.23,0,10.7,0.021,0
2020-09-08,06:10:00,18.215,0,11,0.025,0
2020-09-08,06:15:00,18.205,0,10.7,0.027,0
2020-09-08,06:20:00,18.175,0,11.2,0.028,0
2020-09-08,06:25:00,18.17,0,12.6,0.036,0
2020-09-08,06:30:00,18.15,0,12.7,0.04,0
2020-09-08,06:35:00,18.145,0,13.6,0.047,0
2020-09-08,06:40:00,18.13,0,14.5,0.054,0
2020-09-08,06:45:00,18.12,0,15.6,0.064,0
2020-09-08,06:50:00,18.11,0,16.7,0.076,0
2020-09-08,06:55:00,18.095,0,17.3,0.08696,0
2020-09-08,07:00:00,18.085,0,16.3,0.09896,0
2020-09-08,07:05:00,18.09,0,15.8,0.116,0
2020-09-08,07:10:00,18.075,0,16.2,0.124,0
2020-09-08,07:15:00,18.065,0,18.2,0.13496,0
2020-09-08,07:20:00,18.055,0,17.9,0.14696,0
2020-09-08,07:25:00,18.06,0,18.4,0.154,0
2020-09-08,07:30:00,18.05,0,18.2,0.17296,0
2020-09-08,07:35:00,18.05,0,18.3,0.168,0
2020-09-08,07:40:00,18.04,0,17.8,0.18288,0
2020-09-08,07:45:00,18.04,0,18.1,0.216,0
2020-09-08,07:50:00,18.025,0,18.2,0.22992,0
2020-09-08,07:55:00,18.03,0,18.2,0.256,0
2020-09-08,08:00:00,18.025,0,19,0.24896,0
2020-09-08,08:05:00,18.03,0,18.8,0.272,0
2020-09-08,08:10:00,18.035,0,19,0.292,0
2020-09-08,08:15:00,18.025,0,20.3,0.276,0
2020-09-08,08:20:00,18.03,0,20.2,0.304,0
2020-09-08,08:25:00,18.045,0,19.6,0.32992,0
2020-09-08,08:30:00,18.045,0,20.9,0.336,0
2020-09-08,08:35:00,18.06,0,20.1,0.3328,0
2020-09-08,08:40:00,18.075,0,20.3,0.34272,0
2020-09-08,08:45:00,18.075,0,19.9,0.37472,0
2020-09-08,08:50:00,18.065,0,20.3,0.4208,0
2020-09-08,08:55:00,18.08,0,20.3,0.42784,0
2020-09-08,09:00:00,18.095,0,20.9,0.45376,0
2020-09-08,09:05:00,18.09,0,20.6,0.42784,0
2020-09-08,09:10:00,18.095,0,20,0.464,0
2020-09-08,09:15:00,18.115,0,19.8,0.48384,0
2020-09-08,09:20:00,18.125,0,19.5,0.50592,0
2020-09-08,09:25:00,18.135,0,20.4,0.51392,0
2020-09-08,09:30:00,18.145,0,20,0.55776,0
2020-09-08,09:35:00,18.165,0,20.3,0.57888,0
2020-09-08,09:40:00,18.19,0,20.3,0.6,0
2020-09-08,09:45:00,18.185,0,21.6,0.60384,0
2020-09-08,09:50:00,18.19,0,20.8,0.6208,0
2020-09-08,09:55:00,18.205,0,20.9,0.65088,0
2020-09-08,10:00:00,18.22,0,19.9,0.65376,0
2020-09-08,10:05:00,18.24,0,20.4,0.66176,0
2020-09-08,10:10:00,18.255,0,21.1,0.66688,0
2020-09-08,10:15:00,18.26,0,22.3,0.6976,0
2020-09-08,10:20:00,18.255,0,22.6,0.70144,0
2020-09-08,10:25:00,18.29,0,21.4,0.71168,0
2020-09-08,10:30:00,18.325,0,20.9,0.72768,0
2020-09-08,10:35:00,18.35,0,21.7,0.72896,0
2020-09-08,10:40:00,18.365,0,21.5,0.75392,0
2020-09-08,10:45:00,18.385,0,21.9,0.75456,0
2020-09-08,10:50:00,18.385,0,21.7,0.76288,0
2020-09-08,10:55:00,18.415,0,22.6,0.768,0
2020-09-08,11:00:00,18.435,0,21.9,0.78656,0
2020-09-08,11:05:00,18.47,0,21.4,0.79872,0
2020-09-08,11:10:00,18.51,0,20.8,0.80896,0
2020-09-08,11:15:00,18.515,0,22.3,0.81856,0
2020-09-08,11:20:00,18.545,0,21.3,0.816,0
2020-09-08,11:25:00,18.59,0,20.5,0.77248,0
2020-09-08,11:30:00,18.63,0,20.2,0.78976,0
2020-09-08,11:35:00,18.645,0,20.5,0.78592,0
2020-09-08,11:40:00,18.67,0,21.5,0.83456,0
2020-09-08,11:45:00,18.7,0,21.3,0.84544,0
2020-09-08,11:50:00,18.715,0,22.4,0.8384,0
2020-09-08,11:55:00,18.725,0,23,0.80576,0
2020-09-08,12:00:00,18.74,0,23,0.79296,0
2020-09-08,12:05:00,18.78,0,22.5,0.88064,0
2020-09-08,12:10:00,18.805,0,22.6,0.81984,0
2020-09-08,12:15:00,18.83,0,23.1,0.82496,0
2020-09-08,12:20:00,18.86,0,22.8,0.85248,0
2020-09-08,12:25:00,18.885,0,23.3,0.83776,0
2020-09-08,12:30:00,18.895,0,25,0.8384,0
2020-09-08,12:35:00,18.935,0,23.6,0.80576,0
2020-09-08,12:40:00,18.945,0,24.1,0.75392,0
2020-09-08,12:45:00,18.965,0,25.9,0.68544,0
2020-09-08,12:50:00,19.005,0,23,0.70464,0
2020-09-08,12:55:00,19.04,0,23.3,0.69184,0
2020-09-08,13:00:00,19.07,0,23.2,0.68864,0
2020-09-08,13:05:00,19.1,0,23,0.6688,0
2020-09-08,13:10:00,19.255,0,23.3,0.6976,0
2020-09-08,13:15:00,19.38,0,23,0.68864,0
2020-09-08,13:20:00,19.46,0,22.6,0.6688,0
2020-09-08,13:25:00,19.44,0,22.6,0.52192,0
2020-09-08,13:30:00,19.38,0,21.4,0.50592,0
2020-09-08,13:35:00,19.295,0,20.9,0.64992,0
2020-09-08,13:40:00,19.41,0,22,0.60992,0
2020-09-08,13:45:00,19.55,0,21.9,0.6848,0
2020-09-08,13:50:00,19.55,0,21.1,0.60672,0
2020-09-08,13:55:00,19.57,0,20.9,0.57376,0
2020-09-08,14:00:00,19.605,0,21.3,0.59488,6.498
2020-09-08,14:05:00,19.97,0,21.1,0.56096,0
2020-09-08,14:10:00,20.26,0,20.6,0.49984,3.903
2020-09-08,14:15:00,20.76,0,20.1,0.448,3.897
2020-09-08,14:20:00,21.145,0,21.3,0.42784,3.843
2020-09-08,14:25:00,21.47,0,20.3,0.44992,3.846
2020-09-08,14:30:00,21.725,0,21.1,0.28896,3.874
2020-09-08,14:35:00,21.955,0,19.7,0.31392,3.845
2020-09-08,14:40:00,22.19,0,20.6,0.4,6.152
2020-09-08,14:45:00,22.395,0,20.9,0.51296,3.873
2020-09-08,14:50:00,22.62,0,21.2,0.51584,3.846
2020-09-08,14:55:00,22.81,0,20.7,0.496,3.852
2020-09-08,15:00:00,23.03,0,20.6,0.37984,5.383
2020-09-08,15:05:00,23.265,0,20.8,0.48992,6.659
2020-09-08,15:10:00,23.555,0,21.3,0.44096,6.584
2020-09-08,15:15:00,23.815,0,21.4,0.18992,6.585
2020-09-08,15:20:00,24.035,0,20.6,0.22496,6.498
2020-09-08,15:25:00,24.255,0,20.1,0.27392,4.21
2020-09-08,15:30:00,24.29,0,20.7,0.28496,4.235
2020-09-08,15:35:00,24.3,0,21.1,0.24896,4.225
2020-09-08,15:40:00,24.35,0,20.9,0.24,4.223
2020-09-08,15:45:00,24.42,0,20.5,0.22,4.215
2020-09-08,15:50:00,24.49,0,20.1,0.20288,4.225
2020-09-08,15:55:00,24.58,0,20.3,0.24192,4.243
2020-09-08,16:00:00,24.65,0,19.9,0.17488,4.22
2020-09-08,16:05:00,24.73,0,19.5,0.12496,4.209
2020-09-08,16:10:00,24.8,0,19.6,0.079,4.214
2020-09-08,16:15:00,24.835,0,19.1,0.07,0
2020-09-08,16:20:00,24.475,0,18.9,0.057,0
2020-09-08,16:25:00,24.145,0,19,0.051,0
2020-09-08,16:30:00,23.915,0,18.9,0.047,0
2020-09-08,16:35:00,23.76,0,18.9,0.044,0
2020-09-08,16:40:00,23.63,0,18.9,0.049,0
2020-09-08,16:45:00,23.54,0,18.7,0.059,0
2020-09-08,16:50:00,23.435,0,18.7,0.056,0
2020-09-08,16:55:00,23.345,0,18.6,0.046,0
2020-09-08,17:00:00,23.25,0,18.7,0.043,0
2020-09-08,17:05:00,23.175,0,18.8,0.038,0
2020-09-08,17:10:00,23.105,0,18.9,0.038,0
2020-09-08,17:15:00,23.04,0,18.9,0.03,0
2020-09-08,17:25:00,22.935,0,18.6,0.028,0
2020-09-08,17:30:00,22.875,0,18.8,0.025,0
2020-09-08,17:35:00,22.835,0,18.7,0.023,0
2020-09-08,17:40:00,22.795,0,18.6,0.021,0
2020-09-08,17:45:00,22.735,0,18.2,0.02,0
2020-09-08,17:50:00,22.71,0,18.4,0.017,0
2020-09-08,17:55:00,22.665,0,18.3,0,0
2020-09-08,18:00:00,22.625,0,18,0,0
2020-09-08,18:05:00,22.6,0,17.6,0,0
2020-09-08,18:10:00,22.555,0,17.4,0,0
2020-09-08,18:15:00,22.52,0,17.1,0,0
2020-09-08,18:20:00,22.485,0,17.4,0,0
2020-09-08,18:25:00,22.455,0,17.4,0,0
2020-09-08,18:30:00,22.415,0,17.8,0,0
2020-09-08,18:35:00,22.4,0,17.4,0,0
2020-09-08,18:40:00,22.36,0,17.4,0,0
2020-09-08,18:45:00,22.34,0,17,0,0
2020-09-08,18:50:00,22.315,0,16.7,0,0
2020-09-08,18:55:00,22.3,0,16.5,0,0
2020-09-08,19:00:00,22.27,0,16.1,0,0
2020-09-08,19:05:00,22.245,0,16.1,0,0
2020-09-08,19:10:00,22.215,0,15.8,0,0
2020-09-08,19:15:00,22.18,0,15.7,0,0
2020-09-08,19:20:00,22.16,0,15.7,0,0
2020-09-08,19:25:00,22.145,0,15.9,0,0
2020-09-08,19:30:00,22.115,0,16,0,0
2020-09-08,19:35:00,22.1,0,15.8,0,0
2020-09-08,19:40:00,22.065,0,15.9,0,0
2020-09-08,19:45:00,22.055,0,15.6,0,0
2020-09-08,19:50:00,22.035,0,15.4,0,0
2020-09-08,19:55:00,22.015,0,15.4,0,0
2020-09-08,20:00:00,21.975,0,15.4,0,0
2020-09-08,20:05:00,21.975,0,15.5,0,0
2020-09-08,20:10:00,21.94,0,15.8,0,0
2020-09-08,20:15:00,21.92,0,15.3,0,0
2020-09-08,20:25:00,21.885,0,15.4,0,0
2020-09-08,20:30:00,21.855,0,15.3,0,0
2020-09-08,20:35:00,21.835,0,15.5,0,0
2020-09-08,20:40:00,21.835,0,15.5,0,0
2020-09-08,20:45:00,21.845,0,15.2,0,0
2020-09-08,20:50:00,21.825,0,15.4,0,0
2020-09-08,20:55:00,21.815,0,15.5,0,0
2020-09-08,21:00:00,21.78,0,15.5,0,0
2020-09-08,21:05:00,21.75,0,15.8,0,0
2020-09-08,21:10:00,21.735,0,16,0,0
2020-09-08,21:15:00,21.715,0,15.9,0,0
2020-09-08,21:20:00,21.7,0,15.7,0,0
2020-09-08,21:25:00,21.665,0,16.2,0,0
2020-09-08,21:30:00,21.64,0,16.1,0,0
2020-09-08,21:35:00,21.63,0,17.9,0,0
2020-09-08,21:40:00,21.605,0,18.9,0,0
2020-09-08,21:45:00,21.58,0,19.6,0,0
2020-09-08,21:50:00,21.555,0,18.4,0,0
2020-09-08,21:55:00,21.54,0,18.1,0,0
2020-09-08,22:00:00,21.52,0,19.6,0,0
2020-09-08,22:05:00,21.49,0,18.8,0,0
2020-09-08,22:10:00,21.475,0,19.5,0,0
2020-09-08,22:15:00,21.455,0,19.5,0,0
2020-09-08,22:20:00,21.455,0,19.7,0,0
2020-09-08,22:25:00,21.43,0,19.6,0,0
2020-09-08,22:30:00,21.4,0,19.7,0,0
2020-09-08,22:35:00,21.39,0,19.4,0,0
2020-09-08,22:40:00,21.375,0,19.4,0,0
2020-09-08,22:45:00,21.345,0,19.5,0,0
2020-09-08,22:50:00,21.34,0,19.2,0,0
2020-09-08,22:55:00,21.33,0,19.3,0,0
2020-09-08,23:00:00,21.31,0,19.2,0,0
2020-09-08,23:05:00,21.29,0,19.2,0,0
2020-09-08,23:10:00,21.285,0,19.1,0,0
2020-09-08,23:15:00,21.27,0,19,0,0
2020-09-08,23:20:00,21.255,0,18.9,0,0
2020-09-08,23:25:00,21.255,0,18.8,0,0
2020-09-08,23:30:00,21.235,0,18.6,0,0
2020-09-08,23:35:00,21.215,0,18.6,0,0
2020-09-08,23:40:00,21.205,0,18.7,0,0
2020-09-08,23:45:00,21.19,0,18.4,0,0
2020-09-08,23:50:00,21.175,0,18.7,0,0
2020-09-08,23:55:00,21.165,0,18.4,0,0
2020-09-09,00:00:00,21.145,0,18.4,0,0
2020-09-09,00:05:00,21.145,0,17.9,0,0
2020-09-09,00:10:00,21.13,0,18.1,0,0
2020-09-09,00:15:00,21.125,0,17.5,0,0
2020-09-09,00:20:00,21.11,0,17.3,0,0
2020-09-09,00:25:00,21.11,0,17.1,0,0
2020-09-09,00:30:00,21.085,0,17.2,0,0
2020-09-09,00:35:00,21.08,0,17,0,0
2020-09-09,00:40:00,21.07,0,17.3,0,0
2020-09-09,00:45:00,21.045,0,17.2,0,0
2020-09-09,00:50:00,21.05,0,16.6,0,0
2020-09-09,00:55:00,21.035,0,16.3,0,0
2020-09-09,01:00:00,21.015,0,16.3,0,0
2020-09-09,01:05:00,21.005,0,16.3,0,0
2020-09-09,01:10:00,21,0,16.2,0,0
2020-09-09,01:15:00,20.975,0,16.5,0,0
2020-09-09,01:20:00,20.975,0,16.4,0,0
2020-09-09,01:25:00,20.96,0,16.4,0,0
2020-09-09,01:30:00,20.95,0,16.4,0,0
2020-09-09,01:35:00,20.94,0,16.5,0,0
2020-09-09,01:40:00,20.92,0,16.4,0,0
2020-09-09,01:45:00,20.91,0,15.9,0,0
2020-09-09,01:50:00,20.91,0,15.6,0,0
2020-09-09,01:55:00,20.89,0,15.6,0,0
2020-09-09,02:00:00,20.875,0,15.5,0,0
2020-09-09,02:05:00,20.875,0,15.6,0,0
2020-09-09,02:10:00,20.86,0,17.2,0,0
2020-09-09,02:15:00,20.83,0,18.4,0,0
2020-09-09,02:20:00,20.82,0,18.6,0,0
2020-09-09,02:25:00,20.815,0,18.5,0,0
2020-09-09,02:30:00,20.8,0,18.4,0,0
2020-09-09,02:35:00,20.795,0,18.3,0,0
2020-09-09,02:40:00,20.78,0,18.2,0,0
2020-09-09,02:45:00,20.75,0,18.1,0,0
2020-09-09,02:50:00,20.75,0,18,0,0
2020-09-09,02:55:00,20.74,0,18,0,0
2020-09-09,03:00:00,20.73,0,18,0,0
2020-09-09,03:05:00,20.695,0,17.9,0,0
2020-09-09,03:10:00,20.695,0,17.8,0,0
2020-09-09,03:15:00,20.695,0,17.8,0,0
2020-09-09,03:20:00,20.69,0,17.8,0,0
2020-09-09,03:25:00,20.685,0,17.8,0,0
2020-09-09,03:30:00,20.675,0,17.7,0,0
2020-09-09,03:35:00,20.66,0,17.6,0,0
2020-09-09,03:40:00,20.64,0,17.6,0,0
2020-09-09,03:45:00,20.64,0,17.5,0,0
2020-09-09,03:50:00,20.63,0,17.4,0,0
2020-09-09,03:55:00,20.63,0,17.2,0,0
2020-09-09,04:00:00,20.625,0,17,0,0
2020-09-09,04:05:00,20.605,0,17,0,0
2020-09-09,04:10:00,20.61,0,16.8,0,0
2020-09-09,04:15:00,20.59,0,16.7,0,0
2020-09-09,04:20:00,20.58,0,16.7,0,0
2020-09-09,04:25:00,20.58,0,16.5,0,0
2020-09-09,04:30:00,20.56,0,16.4,0,0
2020-09-09,04:35:00,20.565,0,16.2,0,0
2020-09-09,04:40:00,20.545,0,16.2,0,0
2020-09-09,04:45:00,20.545,0,16.1,0,0
2020-09-09,04:50:00,20.54,0,16.1,0,0
2020-09-09,04:55:00,20.53,0,15.9,0,0
2020-09-09,05:00:00,20.5,0,15.9,0,0
2020-09-09,05:05:00,20.495,0,15.9,0,0
2020-09-09,05:10:00,20.48,0,15.8,0,0
2020-09-09,05:15:00,20.48,0,15.8,0,0
2020-09-09,05:20:00,20.485,0,15.7,0,0
2020-09-09,05:25:00,20.45,0,15.7,0,0
2020-09-09,05:30:00,20.465,0,15.5,0,0
2020-09-09,05:35:00,20.455,0,15.4,0,0
2020-09-09,05:40:00,20.435,0,15.3,0,0
2020-09-09,05:45:00,20.42,0,15.3,0,0
2020-09-09,05:50:00,20.405,0,15.2,0,0
2020-09-09,05:55:00,20.37,0,15.2,0,0
2020-09-09,06:00:00,20.365,0,15.1,0,0
2020-09-09,06:05:00,20.36,0,14.9,0,0
2020-09-09,06:10:00,20.365,0,14.8,0.017,0
2020-09-09,06:15:00,20.34,0,14.8,0.015,0
2020-09-09,06:20:00,20.335,0,14.7,0.02,0
2020-09-09,06:25:00,20.31,0,14.8,0.021,0
2020-09-09,06:30:00,20.29,0,14.7,0.021,0
2020-09-09,06:35:00,20.28,0,14.8,0.018,0
2020-09-09,06:40:00,20.27,0,14.8,0.021,0
2020-09-09,06:45:00,20.285,0,14.9,0.021,0
2020-09-09,06:50:00,20.26,0,14.9,0.02,0
2020-09-09,06:55:00,20.245,0,14.8,0.027,0
2020-09-09,07:00:00,20.295,0,14.5,0.03,4.246
2020-09-09,07:05:00,20.715,0,14.4,0.028,4.276
2020-09-09,07:10:00,21.04,0,14.2,0.036,4.284
2020-09-09,07:15:00,21.295,0,14.3,0.034,4.274
2020-09-09,07:20:00,21.5,0,14.3,0.038,4.267
2020-09-09,07:25:00,21.675,0,14.2,0.038,4.271
2020-09-09,07:30:00,21.845,0,14.2,0.038,4.266
2020-09-09,07:35:00,22.015,0,14.2,0.037,4.269
2020-09-09,07:40:00,22.17,0,14.3,0.037,4.234
2020-09-09,07:45:00,22.32,0,14.3,0.046,4.256
2020-09-09,07:50:00,22.465,0,14.3,0.064,4.243
2020-09-09,07:55:00,22.595,0,14.3,0.063,4.235
2020-09-09,08:00:00,22.725,0,14.4,0.066,4.23
2020-09-09,08:05:00,22.855,0,14.5,0.046,4.226
2020-09-09,08:10:00,22.975,0,14.5,0.041,4.243
2020-09-09,08:15:00,23.085,0,14.5,0.054,4.235
2020-09-09,08:20:00,23.305,0,14.3,0.06,5.665
2020-09-09,08:25:00,23.56,0,14.2,0.044,5.66
2020-09-09,08:30:00,23.755,0,14.1,0.037,5.644
2020-09-09,08:35:00,23.94,0,14,0.05,5.645
2020-09-09,08:40:00,24.1,0,14.1,0.051,5.657
2020-09-09,08:45:00,24.26,0,14.2,0.044,5.651
2020-09-09,08:50:00,24.415,0,14,0.044,5.632
2020-09-09,08:55:00,24.55,0,13.9,0.05,5.629
2020-09-09,09:00:00,24.685,0,14,0.044,5.63
2020-09-09,09:05:00,24.81,0,14.1,0.047,5.597
2020-09-09,09:10:00,24.935,0,13.8,0.047,5.623
2020-09-09,09:15:00,25.075,0,13.8,0.038,5.628
2020-09-09,09:20:00,25.185,0,13.8,0.046,5.605
2020-09-09,09:25:00,25.305,0,13.8,0.075,5.617
2020-09-09,09:30:00,25.41,0,13.8,0.057,5.619
2020-09-09,09:35:00,25.525,0,13.9,0.046,5.589
2020-09-09,09:40:00,25.62,0,14.1,0.033,5.574
2020-09-09,09:45:00,25.71,0,13.9,0.038,5.594
2020-09-09,09:50:00,25.815,0,13.9,0.05,5.548
2020-09-09,09:55:00,25.915,0,13.6,0.075,5.601
2020-09-09,10:00:00,26,0,13.6,0.072,0
2020-09-09,10:05:00,25.58,0,13.5,0.09,0
2020-09-09,10:10:00,25.135,0,13.5,0.11096,0
2020-09-09,10:15:00,24.8,0,13.8,0.112,0
2020-09-09,10:20:00,24.595,0,13.7,0.12496,0
2020-09-09,10:25:00,24.39,0,13.8,0.047,0
2020-09-09,10:30:00,24.22,0,13.6,0.06,0
2020-09-09,10:35:00,24.07,0,13.8,0.108,0
2020-09-09,10:40:00,23.95,0,13.8,0.10296,0
